	0	1
18084	14	-10
18085	-9	-3
18086	-13	7
18087	-10	12
18088	-3	5
18089	30	-32
18090	12	-4
18091	19	9
18092	7	-9
18093	34	4
18094	-12	24
18095	5	15
18096	-16	16
18097	-11	15
18098	-3	17
18099	16	-6
18100	-20	0
18101	-1	-27
18102	-13	23
18103	-12	-18
18104	13	-3
18105	8	-26
18106	-6	22
18107	-25	-3
18108	-25	3
18109	-4	-26
18110	14	-22
18111	5	3
18112	-12	24
18113	-25	21
18114	15	-25
18115	-24	6
18116	26	-26
18117	-13	9
18118	-1	19
18119	-18	16
18120	7	27
18121	-12	-2
18122	-30	10
18123	1	-21
18124	7	27
18125	22	-8
18126	-20	0
18127	-3	-13
18128	18	-2
18129	3	-3
18130	-13	31
18131	22	44
18132	12	-12
18133	-13	33
18134	-29	7
18135	-36	10
18136	-33	-5
18137	34	-16
18138	0	4
18139	-7	-5
18140	19	43
18141	-16	-6
18142	2	6
18143	5	15
18144	12	-8
18145	-19	35
18146	13	-11
18147	-20	10
18148	-18	14
18149	-3	-17
18150	-15	17
18151	-2	4
18152	-21	11
18153	-2	-12
18154	-8	20
18155	29	-21
18156	-1	3
18157	12	-26
18158	-10	18
18159	5	-5
18160	-20	4
18161	-9	5
18162	3	27
18163	-8	2
18164	6	-2
18165	-9	5
18166	19	7
18167	-18	28
18168	-11	1
18169	2	-8
18170	-24	12
18171	11	5
18172	-15	5
18173	8	14
18174	-38	10
18175	-25	-3
18176	39	-9
18177	-10	8
18178	-6	-14
18179	3	9
18180	3	3
18181	8	-6
18182	8	-4
18183	-9	1
18184	2	-2
18185	23	-31
18186	-11	-7
18187	32	-18
18188	-8	-12
18189	-1	1
18190	-3	5
18191	10	-20
18192	35	-21
18193	4	26
18194	28	-8
18195	-21	33
18196	7	3
18197	-10	8
18198	-34	18
18199	-21	-7
18200	-8	12
18201	15	5
18202	17	17
18203	10	8
18204	-10	22
18205	-17	17
18206	-27	-3
18207	0	14
18208	-15	-27
18209	22	-4
18210	10	-18
18211	-39	43
18212	-19	-3
18213	32	-38
18214	24	-12
18215	-11	15
18216	12	8
18217	15	-23
18218	17	-19
18219	2	8
18220	-6	10
18221	-9	5
18222	-7	-3
18223	-12	26
18224	-17	7
18225	10	-8
18226	22	-14
18227	-1	-3
18228	7	-9
18229	0	22
18230	-12	-20
18231	11	13
18232	20	4
18233	-11	-1
18234	7	-13
18235	-14	20
18236	-2	-10
18237	-15	11
18238	23	-9
18239	4	-38
18240	-5	-1
18241	8	10
18242	8	-24
18243	3	13
18244	29	-51
18245	-8	-2
18246	8	16
18247	17	19
18248	18	-18
18249	9	-1
18250	-5	3
18251	-28	2
18252	10	34
18253	19	-27
18254	-15	25
18255	-4	18
18256	-3	5
18257	12	-34
18258	0	8
18259	9	-9
18260	15	7
18261	-12	6
18262	12	-8
18263	-5	-11
18264	22	-2
18265	-41	29
18266	5	-11
18267	-20	38
18268	-10	6
18269	25	-17
18270	-25	11
18271	0	14
18272	-29	39
18273	-2	-8
18274	-6	2
18275	-5	-11
18276	-19	-7
18277	-10	-24
18278	-30	-18
18279	-15	23
18280	2	-22
18281	-1	-23
18282	-7	5
18283	-24	2
18284	18	-6
18285	17	-13
18286	-17	-1
18287	0	14
18288	-5	-9
18289	4	-6
18290	8	-12
18291	-13	-11
18292	-39	9
18293	16	2
18294	-8	-4
18295	-15	11
18296	-4	4
18297	-9	13
18298	-7	-7
18299	-22	4
18300	-8	4
18301	13	7
18302	23	-9
18303	-14	-28
18304	-18	30
18305	15	-27
18306	7	15
18307	38	-16
18308	8	-12
18309	15	-15
18310	23	7
18311	12	-26
18312	-23	9
18313	-4	-10
18314	14	22
18315	-13	17
18316	-3	1
18317	10	32
18318	-8	24
18319	23	-3
18320	20	-4
18321	-13	21
18322	-9	11
18323	24	2
18324	30	-26
18325	-5	-11
18326	-5	3
18327	-6	8
18328	25	-7
18329	10	-16
18330	16	4
18331	-17	5
18332	-11	5
18333	0	6
18334	-18	-2
18335	-25	1
18336	-22	-22
18337	25	-25
18338	5	-3
18339	-14	-12
18340	-12	12
18341	9	-25
18342	-3	-7
18343	0	-10
18344	-31	5
18345	34	-24
18346	4	-16
18347	-17	-7
18348	37	-15
18349	-16	-2
18350	-34	6
18351	3	-63
18352	22	-6
18353	-9	-27
18354	11	-13
18355	-2	-4
18356	4	-4
18357	11	13
18358	3	3
18359	-20	-6
18360	7	-25
18361	18	-8
18362	-4	-8
18363	-3	11
18364	23	-13
18365	4	30
18366	6	-6
18367	9	-1
18368	0	-16
18369	-17	-7
18370	11	15
18371	4	-2
18372	20	-4
18373	9	-13
18374	1	9
18375	16	14
18376	-5	-9
18377	0	-6
18378	-26	22
18379	17	-5
18380	5	1
18381	28	-26
18382	2	-10
18383	47	-27
18384	-8	4
18385	21	-17
18386	-19	9
18387	0	-10
18388	-12	28
18389	-1	5
18390	-17	27
18391	0	14
18392	13	21
18393	-8	-6
18394	-6	10
18395	-1	-11
18396	15	-29
18397	-20	2
18398	-22	2
18399	1	-1
18400	10	22
18401	23	-19
18402	-13	19
18403	18	-8
18404	14	-18
18405	9	19
18406	-15	1
18407	-34	12
18408	-31	13
18409	20	-2
18410	-2	-2
18411	23	-15
18412	-13	3
18413	16	6
18414	2	-6
18415	21	-25
18416	-12	32
18417	27	-19
18418	-33	19
18419	-12	-22
18420	-12	0
18421	-7	-13
18422	-27	13
18423	8	-14
18424	5	1
18425	18	0
18426	12	-8
18427	3	-3
18428	19	-41
18429	-30	-8
18430	-16	0
18431	-7	-17
18432	-19	-15
18433	2	8
18434	-6	-2
18435	17	-5
18436	31	-9
18437	10	4
18438	-2	-14
18439	-5	13
18440	0	16
18441	19	-7
18442	21	-19
18443	-10	8
18444	12	-8
18445	-7	35
18446	-21	19
18447	6	-24
18448	5	49
18449	4	-18
18450	-28	12
18451	25	-29
18452	39	-13
18453	12	-18
18454	-4	24
18455	7	21
18456	14	-18
18457	19	-3
18458	-3	-23
18459	12	6
18460	2	-14
18461	25	3
18462	-9	15
18463	8	-10
18464	-9	7
18465	-6	-12
18466	38	-26
18467	19	-15
18468	21	-3
18469	-10	0
18470	-2	-14
18471	-23	11
18472	-10	14
18473	-1	21
18474	1	-15
18475	8	-22
18476	6	6
18477	1	-1
18478	-5	7
18479	20	-22
18480	-3	-31
18481	-26	8
18482	-18	22
18483	5	-17
18484	-17	-17
18485	-18	28
18486	-10	-2
18487	-13	5
18488	2	6
18489	1	-1
18490	23	31
18491	32	-26
18492	30	-26
18493	-33	-23
18494	-15	9
18495	-4	18
18496	-27	5
18497	8	-2
18498	16	4
18499	-15	-33
18500	5	-3
18501	-2	4
18502	30	22
18503	5	-25
18504	-28	20
18505	1	43
18506	-5	-9
18507	-22	4
18508	2	-30
18509	17	11
18510	-33	-1
18511	16	-26
18512	31	11
18513	-4	-22
18514	28	-16
18515	19	-3
18516	7	-25
18517	-6	-20
18518	-10	2
18519	3	13
18520	-12	-16
18521	-5	5
18522	-11	25
18523	2	8
18524	26	10
18525	-21	-15
18526	13	33
18527	20	10
18528	9	1
18529	18	-16
18530	-6	-10
18531	17	7
18532	5	-7
18533	4	-2
18534	12	-32
18535	-23	15
18536	-4	16
18537	7	-11
18538	5	-11
18539	-6	-8
18540	38	-10
18541	-13	5
18542	21	5
18543	12	-22
18544	-3	-11
18545	4	38
18546	-8	0
18547	25	-1
18548	5	-3
18549	10	4
18550	2	14
18551	-15	-21
18552	22	10
18553	7	-15
18554	1	21
18555	0	-2
18556	-20	-8
18557	15	1
18558	-15	-7
18559	-14	-20
18560	2	26
18561	9	7
18562	29	-11
18563	18	4
18564	2	2
18565	-1	-11
18566	-5	7
18567	-10	36
18568	13	-35
18569	-10	-8
18570	4	12
18571	-17	13
18572	-1	23
18573	-6	-4
18574	-4	0
18575	9	-13
18576	8	-8
18577	-3	-25
18578	25	-3
18579	-16	2
18580	8	-20
18581	3	-7
18582	-13	-1
18583	16	-6
18584	9	-15
18585	-24	-2
18586	22	-14
18587	-13	1
18588	-21	15
18589	4	-26
18590	2	6
18591	9	-25
18592	2	2
18593	-9	29
18594	-5	-13
18595	-10	8
18596	-26	18
18597	1	-5
18598	13	-19
18599	-2	-8
18600	13	-7
18601	20	-14
18602	-26	-14
18603	-1	33
18604	3	3
18605	28	-2
18606	10	-18
18607	21	-9
18608	-22	-2
18609	-7	15
18610	17	-7
18611	-22	24
18612	-14	22
18613	15	5
18614	11	-9
18615	-30	-4
18616	-5	11
18617	12	2
18618	-14	-10
18619	-31	-1
18620	-11	21
18621	-24	22
18622	6	-26
18623	7	1
18624	-24	40
18625	21	-9
18626	-15	-3
18627	0	2
18628	2	-2
18629	-3	-13
18630	-11	9
18631	-14	12
18632	19	-1
18633	-18	24
18634	4	4
18635	-3	31
18636	3	-5
18637	-16	6
18638	22	6
18639	17	-37
18640	-20	0
18641	7	1
18642	-5	23
18643	4	10
18644	14	-6
18645	-9	41
18646	-13	27
18647	10	20
18648	5	-3
18649	-2	16
18650	-20	-4
18651	7	5
18652	21	-3
18653	-24	34
18654	34	-2
18655	-9	17
18656	-6	14
18657	21	-13
18658	-35	21
18659	-6	16
18660	-16	-12
18661	1	15
18662	-19	33
18663	-16	26
18664	21	9
18665	-2	8
18666	-36	12
18667	-5	5
18668	-7	-11
18669	12	-26
18670	10	-26
18671	3	-7
18672	-12	16
18673	1	19
18674	-19	17
18675	24	-26
18676	6	22
18677	-31	-17
18678	-3	-7
18679	-42	28
18680	-19	33
18681	16	14
18682	10	-10
18683	-9	-15
18684	-11	-19
18685	18	-12
18686	-8	-12
18687	15	17
18688	-5	3
18689	24	-22
18690	20	-4
18691	-1	-27
18692	-21	7
18693	-10	-12
18694	-34	-2
18695	-9	-11
18696	-26	14
18697	-3	11
18698	-25	23
18699	-24	2
18700	36	-8
18701	-3	7
18702	-9	15
18703	10	4
18704	-3	25
18705	20	6
18706	-12	-4
18707	13	15
18708	-23	21
18709	22	-40
18710	6	26
18711	5	-5
18712	22	26
18713	-17	13
18714	-27	21
18715	-12	-14
18716	-8	12
18717	-13	9
18718	-3	-31
18719	-2	0
18720	7	7
18721	10	-20
18722	-14	-6
18723	-5	-7
18724	-1	7
18725	-8	2
18726	12	0
18727	-5	13
18728	-10	2
18729	-13	13
18730	-27	33
18731	-4	10
18732	20	-8
18733	-21	-11
18734	-11	5
18735	22	-8
18736	-9	7
18737	0	-10
18738	-24	36
18739	11	1
18740	-49	11
18741	-2	8
18742	-26	-6
18743	-1	-3
18744	4	-8
18745	-25	37
18746	-23	25
18747	18	-16
18748	-22	18
18749	-1	1
18750	29	21
18751	-8	-10
18752	-15	5
18753	-12	6
18754	-12	4
18755	-15	3
18756	-5	7
18757	-4	22
18758	20	0
18759	-17	21
18760	-20	20
18761	-11	-9
18762	27	7
18763	18	-20
18764	0	-8
18765	3	-3
18766	29	5
18767	14	20
18768	-7	-11
18769	-10	-4
18770	10	-10
18771	-3	-9
18772	15	-1
18773	-14	4
18774	18	14
18775	11	-11
18776	18	2
18777	5	-13
18778	-33	-33
18779	4	-10
18780	-14	-10
18781	-17	17
18782	-15	-7
18783	-16	18
18784	3	-5
18785	-4	2
18786	-12	16
18787	7	-11
18788	5	-7
18789	-20	22
18790	-12	-32
18791	-11	3
18792	26	-14
18793	-7	-5
18794	-21	-17
18795	16	-46
18796	6	10
18797	-1	13
18798	5	-15
18799	-12	6
18800	-3	1
18801	-28	26
18802	-20	0
18803	9	3
18804	-17	3
18805	20	10
18806	0	0
18807	11	9
18808	2	6
18809	7	1
18810	1	37
18811	-16	14
18812	-2	26
18813	-27	15
18814	-9	7
18815	-8	2
18816	0	-16
18817	-17	5
18818	15	-25
18819	16	-30
18820	-6	-6
18821	23	-11
18822	15	-5
18823	-2	4
18824	-9	19
18825	36	-6
18826	-30	14
18827	21	-17
18828	7	3
18829	14	-12
18830	16	8
18831	-3	-5
18832	-12	-8
18833	17	31
18834	5	-11
18835	-8	22
18836	-30	50
18837	21	-1
18838	-3	5
18839	6	20
18840	-15	17
18841	4	-6
18842	-26	18
18843	-5	1
18844	-11	-7
18845	-14	4
18846	-12	-24
18847	3	-15
18848	-10	10
18849	3	-3
18850	-13	15
18851	10	-16
18852	0	8
18853	27	-23
18854	3	7
18855	8	-2
18856	-3	17
18857	16	-18
18858	-14	6
18859	-21	-19
18860	-35	13
18861	-6	-20
18862	8	-12
18863	27	-11
18864	28	-16
18865	-13	-7
18866	11	19
18867	-16	-18
18868	-2	10
18869	3	-7
18870	31	-21
18871	2	4
18872	-7	-19
18873	38	-8
18874	-8	0
18875	7	17
18876	1	-19
18877	16	26
18878	10	14
18879	43	-39
18880	0	16
18881	-3	31
18882	9	5
18883	12	-2
18884	16	-12
18885	19	9
18886	-21	-17
18887	4	-26
18888	27	-21
18889	-14	8
18890	-4	0
18891	5	-13
18892	-3	17
18893	30	16
18894	-8	12
18895	11	9
18896	-26	6
18897	-15	7
18898	-15	-7
18899	-2	0
18900	-22	26
18901	3	1
18902	-21	-1
18903	6	-12
18904	-1	7
18905	-28	-2
18906	10	-6
18907	-27	11
18908	-19	-3
18909	-4	-2
18910	-18	-22
18911	-13	-19
18912	-4	-4
18913	-33	-23
18914	-9	3
18915	0	10
18916	-12	12
18917	5	-33
18918	33	-7
18919	-8	14
18920	7	-21
18921	-4	-2
18922	14	-10
18923	-3	-9
18924	-7	-3
18925	16	2
18926	-14	6
18927	3	1
18928	16	4
18929	-11	-1
18930	21	-7
18931	-4	-6
18932	-16	16
18933	3	-23
18934	3	-1
18935	-8	6
18936	9	-23
18937	8	10
18938	-14	2
18939	15	5
18940	11	-9
18941	-12	-6
18942	-6	10
18943	17	-25
18944	19	-27
18945	14	-6
18946	10	4
18947	7	-9
18948	-13	17
18949	12	4
18950	20	-26
18951	-17	-1
18952	-18	-12
18953	-9	11
18954	13	11
18955	-28	28
18956	-16	18
18957	-5	19
18958	-23	23
18959	34	-6
18960	3	13
18961	12	4
18962	-12	2
18963	27	-13
18964	-21	-3
18965	-6	2
18966	2	-4
18967	-17	3
18968	32	-10
18969	-41	23
18970	17	-29
18971	-22	18
18972	2	8
18973	11	-5
18974	1	-1
18975	-4	-8
18976	-3	-25
18977	2	-2
18978	18	-12
18979	9	-7
18980	1	3
18981	4	-16
18982	-8	-2
18983	-3	17
18984	0	2
18985	-13	-21
18986	17	-5
18987	10	22
18988	-10	24
18989	-5	-13
18990	1	-1
18991	12	-12
18992	-17	21
18993	6	-6
18994	14	0
18995	19	-33
18996	15	-15
18997	-12	4
18998	4	6
18999	-9	-5
19000	12	-14
19001	9	25
19002	-1	-7
19003	-42	22
19004	-10	8
19005	13	1
19006	15	1
19007	0	24
19008	-3	-13
19009	-2	2
19010	-14	-12
19011	-7	-11
19012	-13	1
19013	-6	-2
19014	-2	36
19015	11	-5
19016	-40	6
19017	-5	-5
19018	1	-5
19019	30	6
19020	12	2
19021	-15	9
19022	11	-15
19023	-6	6
19024	43	-19
19025	-46	38
19026	26	-4
19027	11	-5
19028	17	7
19029	22	14
19030	2	-4
19031	-31	1
19032	8	2
19033	25	1
19034	19	-11
19035	10	-26
19036	-4	18
19037	-33	11
19038	-15	-5
19039	-22	30
19040	13	39
19041	-24	-16
19042	12	2
19043	21	5
19044	7	5
19045	0	-4
19046	-28	-6
19047	-21	19
19048	0	6
19049	-19	-27
19050	15	-15
19051	6	22
19052	-16	2
19053	7	3
19054	5	7
19055	6	-10
19056	-23	-21
19057	-42	18
19058	10	-12
19059	9	-7
19060	-9	17
19061	2	14
19062	10	-16
19063	7	19
19064	6	20
19065	-11	9
19066	-1	13
19067	-28	-12
19068	-6	16
19069	-5	7
19070	-11	23
19071	28	-8
19072	0	-14
19073	-31	33
19074	-3	15
19075	-20	8
19076	-2	8
19077	-19	21
19078	1	-9
19079	30	-10
19080	-5	13
19081	-2	10
19082	-4	14
19083	17	-7
19084	-53	13
19085	8	-4
19086	18	-8
19087	17	-19
19088	6	-24
19089	9	21
19090	25	-1
19091	6	18
19092	-28	26
19093	-19	-11
19094	1	-17
19095	4	8
19096	-5	-3
19097	0	-16
19098	-14	32
19099	-3	-11
19100	-21	17
19101	26	-50
19102	-12	2
19103	-7	-7
19104	12	-14
19105	-1	19
19106	3	-15
19107	4	12
19108	22	-16
19109	-1	15
19110	19	17
19111	10	-14
19112	19	-11
19113	32	-20
19114	2	-4
19115	-7	9
19116	-25	13
19117	6	6
19118	4	-10
19119	13	-19
19120	0	10
19121	-55	-11
19122	-27	3
19123	-8	-12
19124	-2	32
19125	13	17
19126	-11	-1
19127	-18	-2
19128	9	-33
19129	4	0
19130	22	-24
19131	-17	3
19132	1	7
19133	6	-22
19134	16	-18
19135	3	3
19136	8	10
19137	7	3
19138	-5	9
19139	-28	24
19140	-24	-2
19141	21	13
19142	29	-5
19143	4	-8
19144	7	13
19145	12	8
19146	2	4
19147	-3	1
19148	5	-9
19149	12	4
19150	34	-12
19151	-17	-5
19152	0	-2
19153	9	-19
19154	9	-1
19155	-16	8
19156	24	-58
19157	23	11
19158	7	-15
19159	-12	40
19160	-15	-5
19161	8	-36
19162	-14	12
19163	27	-5
19164	-1	9
19165	-24	20
19166	-2	-12
19167	25	-11
19168	2	-28
19169	11	-17
19170	-13	9
19171	-2	18
19172	22	-8
19173	-19	1
19174	-7	-21
19175	18	-6
19176	-11	-9
19177	-4	-4
19178	-22	0
19179	-9	-25
19180	7	-7
19181	0	-24
19182	22	0
19183	37	9
19184	28	-10
19185	27	-5
19186	3	5
19187	-8	-4
19188	28	10
19189	-23	5
19190	17	-5
19191	-28	32
19192	-7	27
19193	6	2
19194	4	6
19195	19	11
19196	-1	-19
19197	22	30
19198	-8	18
19199	1	-7
19200	-17	5
19201	-26	6
19202	18	8
19203	23	-13
19204	-23	11
19205	-2	-30
19206	-2	4
19207	-15	-19
19208	-6	8
19209	19	-9
19210	5	-13
19211	-8	24
19212	2	-36
19213	-19	13
19214	-1	5
19215	20	-12
19216	-15	3
19217	14	-2
19218	-30	0
19219	9	-15
19220	7	17
19221	2	26
19222	-34	16
19223	3	7
19224	-18	16
19225	-3	1
19226	39	13
19227	-12	8
19228	26	-20
19229	-13	-1
19230	17	-5
19231	-8	0
19232	-1	-7
19233	0	-4
19234	16	-14
19235	-1	-17
19236	-7	11
19237	-8	12
19238	-12	-14
19239	-31	37
19240	2	24
19241	29	1
19242	23	21
19243	-28	-4
19244	10	0
19245	-25	3
19246	-15	-5
19247	16	-28
19248	-5	5
19249	6	-18
19250	2	-8
19251	7	7
19252	-11	-5
19253	6	2
19254	18	16
19255	-3	-11
19256	-8	6
19257	-11	-11
19258	3	-27
19259	6	6
19260	8	2
19261	23	-29
19262	9	-5
19263	-2	6
19264	23	-7
19265	4	-12
19266	12	-22
19267	-5	3
19268	3	-3
19269	-10	-2
19270	22	0
19271	-5	7
19272	-2	28
19273	-15	9
19274	-9	17
19275	-16	0
19276	-20	-14
19277	1	-7
19278	-13	1
19279	-18	2
19280	11	-3
19281	-10	10
19282	14	16
19283	-1	-1
19284	3	9
19285	20	-12
19286	-8	26
19287	31	-17
19288	-12	-30
19289	-3	1
19290	-5	17
19291	6	-18
19292	-2	8
19293	17	17
19294	-17	53
19295	20	4
19296	-15	-13
19297	-16	16
19298	8	-18
19299	1	17
19300	-19	3
19301	-6	6
19302	-22	8
19303	1	-7
19304	0	2
19305	13	9
19306	-1	5
19307	34	-18
19308	22	4
19309	-3	-11
19310	19	1
19311	0	-4
19312	-13	17
19313	-4	20
19314	-40	6
19315	15	-13
19316	15	-27
19317	14	-18
19318	-10	-24
19319	3	-13
19320	-4	-6
19321	3	-17
19322	-23	-1
19323	18	-14
19324	-30	24
19325	-29	-1
19326	17	-13
19327	4	-32
19328	8	10
19329	-11	-3
19330	1	3
19331	-32	20
19332	4	6
19333	15	-17
19334	-5	17
19335	8	0
19336	-9	-3
19337	10	-6
19338	4	10
19339	-3	9
19340	17	-1
19341	-2	6
19342	-4	22
19343	-17	23
19344	-12	10
19345	11	3
19346	-9	1
19347	44	-12
19348	12	14
19349	-15	21
19350	9	-5
19351	-4	4
19352	5	15
19353	2	-6
19354	4	-6
19355	-5	11
19356	-21	1
19357	-6	6
19358	12	-14
19359	5	5
19360	-18	16
19361	5	-3
19362	-15	3
19363	-6	14
19364	-14	0
19365	-1	3
19366	-29	5
19367	-14	14
19368	-15	3
19369	-2	-22
19370	-12	6
19371	-17	-9
19372	27	-23
19373	-22	10
19374	-12	-2
19375	1	17
19376	-16	10
19377	5	9
19378	13	19
19379	-16	12
19380	-12	30
19381	-25	3
19382	-29	21
19383	4	12
19384	-19	-9
19385	0	-16
19386	-30	-16
19387	7	23
19388	23	-23
19389	12	20
19390	-18	8
19391	5	9
19392	-6	-4
19393	5	-7
19394	45	-29
19395	6	26
19396	-28	18
19397	-3	13
19398	-15	7
19399	-8	-12
19400	-23	3
19401	14	-2
19402	-12	2
19403	-13	-13
19404	21	-13
19405	28	-40
19406	-6	-24
19407	-5	-5
19408	28	-18
19409	9	9
19410	25	-21
19411	-8	4
19412	2	-4
19413	13	-19
19414	-27	27
19415	-14	-14
19416	-27	7
19417	20	0
19418	2	-4
19419	7	7
19420	5	-1
19421	-2	2
19422	0	6
19423	-17	-13
19424	-6	-8
19425	-17	7
19426	19	-11
19427	-18	-10
19428	4	26
19429	7	-1
19430	-9	5
19431	-16	4
19432	5	23
19433	4	4
19434	10	16
19435	35	51
19436	-15	-5
19437	2	-6
19438	-8	18
19439	3	-1
19440	-2	-8
19441	1	-23
19442	-7	11
19443	-10	18
19444	-24	-2
19445	-31	21
19446	1	-5
19447	4	-16
19448	-21	17
19449	-8	-24
19450	10	-32
19451	-3	-23
19452	-1	-23
19453	-18	-6
19454	-4	-6
19455	1	5
19456	-19	5
19457	6	-8
19458	-18	-6
19459	1	11
19460	13	-7
19461	4	10
19462	4	8
19463	-11	15
19464	0	-24
19465	27	-31
19466	5	17
19467	6	-28
19468	-2	26
19469	-5	29
19470	1	-3
19471	-12	2
19472	-25	-5
19473	22	0
19474	30	-46
19475	-21	9
19476	7	19
19477	4	-2
19478	24	0
19479	3	5
19480	-12	-16
19481	37	3
19482	7	11
19483	-6	4
19484	10	-10
19485	5	3
19486	7	-1
19487	20	-6
19488	-7	5
19489	-8	-2
19490	4	28
19491	13	3
19492	-27	-15
19493	-14	0
19494	-26	18
19495	-3	7
19496	0	-8
19497	9	15
19498	-45	23
19499	10	-16
19500	2	2
19501	29	-5
19502	-5	-13
19503	-28	6
19504	21	-15
19505	-10	-16
19506	14	26
19507	-3	11
19508	5	13
19509	-20	18
19510	16	-28
19511	5	-13
19512	-18	14
19513	1	-21
19514	-25	-1
19515	4	26
19516	-4	-8
19517	1	-1
19518	31	-9
19519	-2	4
19520	15	7
19521	10	-8
19522	-10	6
19523	7	17
19524	5	-3
19525	-26	44
19526	-18	18
19527	-11	3
19528	10	6
19529	-21	1
19530	-31	-11
19531	12	14
19532	2	14
19533	21	27
19534	19	-13
19535	-32	38
19536	3	-5
19537	12	-10
19538	16	4
19539	-5	5
19540	25	-11
19541	8	6
19542	-4	32
19543	-3	-1
19544	-8	-12
19545	15	-7
19546	-3	13
19547	18	-28
19548	0	-24
19549	-15	-17
19550	11	-21
19551	-38	28
19552	-27	5
19553	-2	-20
19554	-22	26
19555	1	3
19556	7	3
19557	-34	24
19558	30	-2
19559	-13	13
19560	12	-4
19561	3	5
19562	13	-3
19563	-18	4
19564	-48	20
19565	-15	-1
19566	-29	3
19567	-2	-12
19568	-9	19
19569	-14	0
19570	-30	10
19571	-25	21
19572	13	1
19573	-18	28
19574	-26	2
19575	1	3
19576	16	-20
19577	9	3
19578	31	-1
19579	22	-8
19580	-24	28
19581	-21	-3
19582	-3	9
19583	14	20
19584	-16	16
19585	-25	5
19586	15	11
19587	-4	26
19588	18	10
19589	23	-19
19590	11	-13
19591	-10	-8
19592	11	-17
19593	-16	14
19594	2	-14
19595	1	-17
19596	-5	-1
19597	26	0
19598	20	0
19599	-3	7
19600	0	-12
19601	-23	31
19602	-15	5
19603	4	-18
19604	2	-14
19605	25	-13
19606	9	21
19607	26	-4
19608	5	-3
19609	-20	-6
19610	46	14
19611	-5	37
19612	21	9
19613	-34	8
19614	20	4
19615	3	-11
19616	-2	-10
19617	-21	25
19618	3	7
19619	-10	4
19620	-4	8
19621	31	9
19622	-29	15
19623	12	2
19624	9	9
19625	4	6
19626	-6	-10
19627	7	25
19628	5	9
19629	2	-8
19630	8	4
19631	7	1
19632	12	-20
19633	7	-7
19634	3	-5
19635	-8	22
19636	30	-2
19637	7	-23
19638	-5	-1
19639	14	-32
19640	-7	1
19641	26	-24
19642	12	-28
19643	-21	-3
19644	9	9
19645	-4	-22
19646	10	-34
19647	11	-7
19648	4	0
19649	37	-13
19650	17	5
19651	-20	22
19652	-16	16
19653	-1	-7
19654	-13	-1
19655	12	14
19656	-13	23
19657	-26	24
19658	-4	24
19659	-11	3
19660	33	1
19661	6	-28
19662	-24	12
19663	-13	17
19664	-14	-2
19665	-35	-1
19666	-15	33
19667	2	12
19668	-2	-14
19669	7	1
19670	15	3
19671	-2	-12
19672	3	-1
19673	-8	-18
19674	-18	6
19675	-3	-13
19676	9	-3
19677	24	14
19678	-10	10
19679	-1	-15
19680	-28	-4
19681	-5	-11
19682	-13	19
19683	-20	34
19684	20	-20
19685	-23	3
19686	-15	-11
19687	-8	-22
19688	3	7
19689	-20	14
19690	-22	-10
19691	-23	7
19692	-19	17
19693	24	2
19694	18	-6
19695	3	-3
19696	-12	8
19697	9	-5
19698	-19	-3
19699	16	2
19700	-8	8
19701	19	-23
19702	-13	-5
19703	12	-10
19704	13	-27
19705	4	-18
19706	30	-6
19707	31	17
19708	-29	31
19709	12	-6
19710	-18	18
19711	1	-13
19712	-15	5
19713	-10	-4
19714	22	-18
19715	-23	-9
19716	-1	7
19717	26	-4
19718	-14	10
19719	11	9
19720	4	-4
19721	7	-3
19722	13	-7
19723	-6	-24
19724	-12	16
19725	1	-5
19726	19	7
19727	-22	40
19728	21	-7
19729	8	-22
19730	4	8
19731	41	-17
19732	-1	-37
19733	16	-6
19734	-8	-8
19735	11	-27
19736	-22	10
19737	-5	-3
19738	-19	5
19739	20	-14
19740	-18	-18
19741	-7	-13
19742	-21	15
19743	-4	6
19744	7	11
19745	-6	16
19746	-10	-2
19747	7	-11
19748	-11	9
19749	30	-28
19750	2	22
19751	-7	-5
19752	14	-14
19753	-1	1
19754	-3	-27
19755	16	-22
19756	-10	-14
19757	-15	3
19758	-13	7
19759	0	6
19760	5	-19
19761	2	-16
19762	-2	-2
19763	-19	23
19764	19	7
19765	-10	-8
19766	-2	-18
19767	19	-3
19768	6	6
19769	-7	19
19770	15	31
19771	32	-18
19772	22	18
19773	27	-31
19774	-23	1
19775	-4	10
19776	-7	13
19777	0	-14
19778	8	12
19779	9	-1
19780	-7	13
19781	14	0
19782	2	18
19783	-15	-5
19784	8	-28
19785	17	7
19786	-9	19
19787	-18	-8
19788	-10	2
19789	-7	-9
19790	-9	-9
19791	8	-10
19792	-13	-5
19793	-16	18
19794	28	-8
19795	-1	25
19796	23	-13
19797	10	-24
19798	22	-22
19799	-1	1
19800	20	4
19801	-37	9
19802	13	-23
19803	6	4
19804	6	-14
19805	7	1
19806	5	-7
19807	24	6
19808	13	-11
19809	-14	32
19810	-30	-6
19811	9	11
19812	-35	1
19813	-24	26
19814	12	-20
19815	9	3
19816	-8	4
19817	-17	-19
19818	-15	-19
19819	6	-8
19820	6	22
19821	15	-15
19822	-7	13
19823	0	-14
19824	21	-19
19825	-12	22
19826	12	16
19827	9	-5
19828	-3	-19
19829	-14	-4
19830	-14	2
19831	-11	11
19832	-22	22
19833	11	5
19834	-11	5
19835	8	10
19836	0	-12
19837	11	5
19838	1	-27
